54.5355 	EXP 	New trial (rep=0, index=35): OrderedDict([('images', 'images/visagra62.png')])
54.6093 	EXP 	image: autoDraw = False
54.6093 	EXP 	image: image = 'images/visagra62.png'
54.6093 	EXP 	image: autoDraw = True
54.9657 	DATA 	Keypress: space
54.9686 	EXP 	New trial (rep=0, index=36): OrderedDict([('images', 'images/bufanda57.png')])
55.0490 	EXP 	image: autoDraw = False
55.0490 	EXP 	image: image = 'images/bufanda57.png'
55.0490 	EXP 	image: autoDraw = True
55.3489 	DATA 	Keypress: space
55.3516 	EXP 	New trial (rep=0, index=37): OrderedDict([('images', 'images/rey56.png')])
55.5110 	EXP 	image: autoDraw = False
55.5110 	EXP 	image: image = 'images/rey56.png'
55.5110 	EXP 	image: autoDraw = True
55.7825 	DATA 	Keypress: space
55.7854 	EXP 	New trial (rep=0, index=38): OrderedDict([('images', 'images/mortero67.png')])
55.8731 	EXP 	image: autoDraw = False
55.8731 	EXP 	image: image = 'images/mortero67.png'
55.8731 	EXP 	image: autoDraw = True
56.1985 	DATA 	Keypress: space
56.2013 	EXP 	New trial (rep=0, index=39): OrderedDict([('images', 'images/enchufe53.png')])
56.2950 	EXP 	image: autoDraw = False
56.2950 	EXP 	image: image = 'images/enchufe53.png'
56.2950 	EXP 	image: autoDraw = True
56.6816 	DATA 	Keypress: space
56.6844 	EXP 	New trial (rep=0, index=40): OrderedDict([('images', 'images/canasta30.png')])
56.8204 	EXP 	image: autoDraw = False
56.8204 	EXP 	image: image = 'images/canasta30.png'
56.8204 	EXP 	image: autoDraw = True
57.1479 	DATA 	Keypress: space
57.1507 	EXP 	New trial (rep=0, index=41): OrderedDict([('images', 'images/reloj23.png')])
57.2649 	EXP 	image: autoDraw = False
57.2649 	EXP 	image: image = 'images/reloj23.png'
57.2649 	EXP 	image: autoDraw = True
57.5809 	DATA 	Keypress: space
57.5837 	EXP 	New trial (rep=0, index=42): OrderedDict([('images', 'images/enfermera47.png')])
57.7433 	EXP 	image: autoDraw = False
57.7433 	EXP 	image: image = 'images/enfermera47.png'
57.7433 	EXP 	image: autoDraw = True
58.0143 	DATA 	Keypress: space
58.0172 	EXP 	New trial (rep=0, index=43): OrderedDict([('images', 'images/pala59.png')])
58.1032 	EXP 	image: autoDraw = False
58.1032 	EXP 	image: image = 'images/pala59.png'
58.1032 	EXP 	image: autoDraw = True
58.4304 	DATA 	Keypress: space
58.4331 	EXP 	New trial (rep=0, index=44): OrderedDict([('images', 'images/mano1.png')])
58.5510 	EXP 	image: autoDraw = False
58.5510 	EXP 	image: image = 'images/mano1.png'
58.5510 	EXP 	image: autoDraw = True
58.8821 	DATA 	Keypress: space
58.8857 	EXP 	New trial (rep=0, index=45): OrderedDict([('images', 'images/cierre44.png')])
58.9699 	EXP 	image: autoDraw = False
58.9699 	EXP 	image: image = 'images/cierre44.png'
58.9699 	EXP 	image: autoDraw = True
59.3135 	DATA 	Keypress: space
59.3164 	EXP 	New trial (rep=0, index=46): OrderedDict([('images', 'images/oso24.png')])
59.3988 	EXP 	image: autoDraw = False
59.3988 	EXP 	image: image = 'images/oso24.png'
59.3988 	EXP 	image: autoDraw = True
59.8817 	DATA 	Keypress: space
59.8851 	EXP 	New trial (rep=0, index=47): OrderedDict([('images', 'images/peluca54.png')])
59.9796 	EXP 	image: autoDraw = False
59.9796 	EXP 	image: image = 'images/peluca54.png'
59.9796 	EXP 	image: autoDraw = True
60.0963 	DATA 	Keypress: space
60.0990 	EXP 	New trial (rep=0, index=48): OrderedDict([('images', 'images/nido52.png')])
60.1967 	EXP 	image: autoDraw = False
60.1967 	EXP 	image: image = 'images/nido52.png'
60.1967 	EXP 	image: autoDraw = True
60.2796 	DATA 	Keypress: space
60.2823 	EXP 	New trial (rep=0, index=49): OrderedDict([('images', 'images/volantin32.png')])
