images,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text.started,text.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,image.started,image.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,text_2.started,text_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
images/cierre44.png,0,45,45,42,,,,,,,58.96989066322294,None,space,0.34379638066820917,58.96989066322294,None,,,,001,2019_Jul_04_0745,MINT,3.1.0,60.39314078750033,
images/oso24.png,0,46,46,22,,,,,,,59.39882488176954,None,space,0.48323446228096145,59.39882488176954,None,,,,001,2019_Jul_04_0745,MINT,3.1.0,60.39314078750033,
images/peluca54.png,0,47,47,52,,,,,,,59.97955346042727,None,space,0.11690449565048766,59.97955346042727,None,,,,001,2019_Jul_04_0745,MINT,3.1.0,60.39314078750033,
images/nido52.png,0,48,48,50,,,,,,,60.19671784400089,None,space,0.08307756565682212,60.19671784400089,None,,,,001,2019_Jul_04_0745,MINT,3.1.0,60.39314078750033,
images/volantin32.png,0,49,49,30,,,,,,,60.36150213791734,None,space,0.08518156901982366,60.36150213791734,None,,,,001,2019_Jul_04_0745,MINT,3.1.0,60.39314078750033,
images/flecha49.png,0,50,50,47,,,,,,,60.52058755019016,None,space,0.1092734115559324,60.52058755019016,None,,,,001,2019_Jul_04_0745,MINT,3.1.0,60.39314078750033,
images/arbol.png,0,51,51,2,,,,,,,60.76680770703342,None,space,0.5292547945841761,60.76680770703342,None,,,,001,2019_Jul_04_0745,MINT,3.1.0,60.39314078750033,
images/mariposa9.png,0,52,52,7,,,,,,,61.38304106354144,None,space,0.3458289862496713,61.38304106354144,None,,,,001,2019_Jul_04_0745,MINT,3.1.0,60.39314078750033,
images/hueso42.png,0,53,53,40,,,,,,,61.815757579543515,None,space,0.2004055393967974,61.815757579543515,None,,,,001,2019_Jul_04_0745,MINT,3.1.0,60.39314078750033,
images/plancha38.png,0,54,54,36,,,,,,,62.109772303550926,None,space,0.18561415032627337,62.109772303550926,None,,,,001,2019_Jul_04_0745,MINT,3.1.0,60.39314078750033,
images/luna13.png,0,55,55,11,,,,,,,62.397334899324505,None,space,0.09818176625594788,62.397334899324505,None,,,,001,2019_Jul_04_0745,MINT,3.1.0,60.39314078750033,
images/cama4.png,0,56,56,3,,,,,,,62.57973257961066,None,space,0.1321050832543733,62.57973257961066,None,,,,001,2019_Jul_04_0745,MINT,3.1.0,60.39314078750033,
images/tijera10.png,0,57,57,8,,,,,,,62.79122976430699,None,space,0.12032444936721731,62.79122976430699,None,,,,001,2019_Jul_04_0745,MINT,3.1.0,60.39314078750033,
images/pavoreal40.png,0,58,58,38,,,,,,,62.9848025360493,None,space,0.14350373901243074,62.9848025360493,None,,,,001,2019_Jul_04_0745,MINT,3.1.0,60.39314078750033,
images/arcoiris33.png,0,59,59,31,,,,,,,63.208790316318755,None,space,0.11962385863944291,63.208790316318755,None,,,,001,2019_Jul_04_0745,MINT,3.1.0,60.39314078750033,
images/bruja34.png,0,60,60,32,,,,,,,63.41217448189764,None,space,0.132443330242495,63.41217448189764,None,,,,001,2019_Jul_04_0745,MINT,3.1.0,60.39314078750033,
images/rastrillo50.png,0,61,61,48,,,,,,,63.69059593050497,None,space,0.08731279278663351,63.69059593050497,None,,,,001,2019_Jul_04_0745,MINT,3.1.0,60.39314078750033,
images/manometro64.png,0,62,62,62,,,,,,,63.88498263695192,None,space,0.125823863459118,63.88498263695192,None,,,,001,2019_Jul_04_0745,MINT,3.1.0,60.39314078750033,
images/perro2.png,0,63,63,1,,,,,,,64.08745692705725,None,space,0.17352739845227916,64.08745692705725,None,,,,001,2019_Jul_04_0745,MINT,3.1.0,60.39314078750033,
images/escotilla65.png,0,64,64,63,,,,,,,64.34339342944077,None,space,0.1504735011599223,64.34339342944077,None,,,,001,2019_Jul_04_0745,MINT,3.1.0,60.39314078750033,
images/avion14.png,0,65,65,12,,,,,,,64.58194591082565,None,space,0.3618537719894448,64.58194591082565,None,,,,001,2019_Jul_04_0745,MINT,3.1.0,60.39314078750033,
images/ampolleta21.png,0,66,66,19,,,,,,,65.02974877798215,None,space,0.28123809107319175,65.02974877798215,None,,,,001,2019_Jul_04_0745,MINT,3.1.0,60.39314078750033,
,,,,,,,,,,,,,,,,,65.38341991801735,None,,,,,,,
